,Ticker,Co_name
6889,SOMAPPR.BO,Soma Papers and Industries Limited
6890,SHIVAPPR.BO,SHIVA PAPER MILLS LTD.
6891,PAWANSUT.BO,PAWANSUT HOLDINGS LTD.
6892,TCPLPACK.BO,TCPL Packaging Limited
6893,PBAINFRA.NS,PBA Infrastructure Limited
6894,PBAINFRA.BO,Pba Infrastructure Ltd.
6895,PBMPOLY.BO,PBM Polytex Limited
6896,PCS.BO,PCS Technology Limited
6897,PCPROD.BO,PC Products India Limited
6898,PDUMJEIND-EQ.NS,PUDUMJEE INDUSTRIE INR2
6899,PDMJEPAPER.NS,Pudumjee Paper Products Limited
6900,PDUMJEIND.NS,Pudumjee Industries Limited
6901,PDMJEPAPER.BO,Pudumjee Paper Products Limite
6902,PDUMJEIND.BO,PUDUMJEE INDUSTRIES LTD.
6903,SPIC.NS,Southern Petrochemical Industries Corporation Limited
6904,SUPPETRO.BO,SUPREME PETROCHEM LTD.
6905,PERSCAR.BO,PERSIAN CARPET & TEXTILES LTD.
6906,CONTPTR.BO,Continental Petroleums Ltd.
6907,INTLNKP.BO,Interlink Petroleum Ltd.
6908,PETRONENGG.BO,PETRON ENGINEERING CONSTRUCTIO
6909,LINCPENQ.BO,Linc Pen & Plastics Limited
6910,RAMAPETRO.BO,RAMA PETROCHEMICALS LTD.
6911,$PENTFCD.BO,PENTAF PR-FC
6912,LINCPEN.NS,LINC PEN & PLASTIC INR10
6913,PERMAGN.BO,Permanent Magnets Limited
6914,PEPL.BO,PEARL ENGINEERING POLYMERS LTD
6915,PEL.BO,PIRAMAL ENTERPRISES LTD.
6916,PETRONENGG.NS,Petron Engineering Construction Limited
6917,PENTFOR-B.BO,PENTAFOUR PRODUCTS LTD.
6918,PNTSF6.BO,PNTSF6.BO
6919,PENTAPH.BO,PENTA PHARMADYES LTD.
6920,TNPETRO.BO,Tamilnadu Petroproducts Ltd.
6921,PEARLPOLY-EQ.NS,PEARL POLYMERS LIMITED
6922,PERVASIVE.BO,Pervasive Commodities Limited
6923,RAJSPTR.BO,Rajasthan Petro Synthetics Limited
6924,PEARLPOLY.BO,PEARL POLYMERS LTD.
6925,PEPL.NS,PEARL ENG POL INR10(POST RECON)
6926,PARASPETRO.BO,PARAS PETROFILS LTD.
6927,SARLAPOLY.BO,SARLA PERFORMANCE FIBERS LTD.
6928,PEOPLIN.BO,PEOPLES INVESTMENTS LTD.
6929,PETPLST.BO,PET PLASTICS LTD.
6930,PERFECT-SM.NS,PERFECT INFRAENGIN INR10
6931,PENARINBBPH.BO,PENNAR IND*
6932,SPIC.BO,SOUTHERN PETROCHEMICALS LTD.
6933,PNTASOL-B.BO,PENTAFOUR SOLEC TECHNOLOGY LTD
6934,PEARLPOLY.NS,Pearl Polymers Limited
6935,PENIND.NS,Pennar Industries Limited
6936,LINCPEN-EQ.NS,LINC PEN & PLASTIC INR10
6937,PARASPETRO.NS,Paras Petrofils Ltd
6938,SUPPETRO.NS,Supreme Petrochem Limited
6939,SPRMPETBBPH.BO,SUPREME PET*
6940,CHENNPETRO.NS,Chennai Petroleum Corporation Limited
6941,PENPEBS-RL.NS,PENNAR ENGINEERED INR10
6942,PERSISTENT.NS,Persistent Systems Limited
6943,PEETISEC.BO,Peeti Securities Ltd
6944,CHENNPETRO.BO,Chennai Petroleum Corporation Ltd
6945,PENPEBS-BL.NS,PENNAR ENGINEERED INR10
6946,TNPETRO.NS,Tamilnadu Petroproducts Limited
6947,CONFIPET.BO,Confidence Petroleum India Ltd.
6948,PENPEBS-IQ.NS,PENNAR ENGINEERED INR10
6949,SPIC-EQ.NS,SOUTHERN PETROCHEMICALS INDUSTR
6950,MANALIPETC-EQ.NS,MANALI PETROCHEMS INR5
6951,PENNARBBPH.BO,PENNARIND*
6952,PRIMEPT.BO,PRIME PETRO PRODUCTS LTD.
6953,SHAYONA.BO,SHAYONA PETROCHEM LTD.
6954,PERFEPA.BO,Perfectpac Ltd.
6955,PENIND.BO,PENNAR INDUSTRIES LTD.
6956,MANALIPETC.NS,Manali Petrochemicals Limited
6957,PENTA6.BO,PENTAMEDIA GRAPHICS LTD
6958,PFIZER.NS,Pfizer Limited
6959,PFC.BO,Power Finance Corporation Limited
6960,PFLINFOTC.BO,PFL Infotech Ltd
6961,PFIZER.BO,Pfizer Limited
6962,PFIZER6.BO,PFIZER6.BO
6963,PGINDST.BO,PG INDUSTRY LTD.
6964,SMSPHARMA.NS,SMS Pharmaceuticals Limited
6965,SMSPHARMA.BO,SMS Pharmaceuticals Limited
6966,RELISH.BO,Relish Pharmaceuticals Limited
6967,PLETHICO.BO,Plethico Pharmaceuticals Limited
6968,PHARMAID.BO,Pharmaids Pharmaceuticals Ltd.
6969,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
6970,SURYAPHARM.BO,SURYA PHARMACEUTICAL LTD.
6971,LINCOLN-EQ.NS,LINCOLN PHARMA LTD INR10
6972,PHCAP.BO,PH Capital Ltd.
6973,PHTRADING.BO,PH TRADING LTD.
6974,BACPHAR.BO,Bacil Pharma Ltd
6975,SUNPHARMA-EQ.NS,SUN PHARMACEUTICALS INDUSTRIES
6976,TORNTPHARM.NS,Torrent Pharmaceuticals Limited
6977,SHASUNPHAR.BO,SHASUNPHAR.BO
6978,PLETHICO-BZ.NS,PLETHICO PHARMACE LIMITED
6979,SUPHA.BO,SUPRIYA PHARMACEUTICALS LTD.
6980,SWORDNSH.BO,SWORD & SHIELD PHARMA LTD.
6981,PIRPHYTO-EQ.NS,PIRAMAL PHYTOCARE INR10
6982,SHREEJIPHOS.BO,SHREEJI PHOSPHATE LTD.
6983,RICHLNP.BO,RICHLINE PHARMA LTD.
6984,PLETHICO.NS,Plethico Pharmaceuticals Limited
6985,PHL.BO,Pneumatic Holdings Limited
6986,PLETHICO-BE.NS,PLETHICO PHARMA INR10
6987,TORNTPHARM6.BO,TORNTPHARM6.BO
6988,TORNTPHARM.BO,TORRENT PHARMACEUTICALS LTD.
6989,SHASUNPHAR-EQ.NS,SHASUN PHARMACEUTICALS LIMITED
6990,VISTAPH.BO,Vista Pharmaceuticals Limited
6991,TWILITAKA.BO,Twilight Litaka Pharma Limited
6992,PIRPHYTO.NS,Piramal Phytocare Limited
6993,SANDUPHQ.BO,Sandu Pharmaceuticals Limited
6994,RAMAPHO.BO,Rama Phosphates Limited
6995,PHOENXINTL.BO,PHOENIX INTERNATIONAL LTD.
6996,SAMRATPH.BO,Samrat Pharmachem Limited
6997,BAFNAPHARM.BO,BAFNA PHARMACEUTICALS LTD.
6998,$PHOEQWA.BO,PHOENIX-E-W
6999,TOHELPH.BO,TOHEAL PHARMACHEM LTD.
7000,PHOENIXTN.BO,PHOENIX TOWNSHIP LTD
7001,SMSPHARMA-EQ.NS,SMS PHARMACEUTICALS LIMITED
7002,POLARPH.BO,POLAR PHARMA INDIA LTD.
7003,SURYAPHARM-BZ.NS,SURYA PHARMACEUTICAL LTD.
7004,PHRMASI.BO,Phaarmasia Limited
7005,BALPHARMA.NS,Bal Pharma Limited
7006,BALPHARMA.BO,BAL PHARMA LTD.
7007,LINCOLN.NS,LINCOLN PHARMA LTD INR10
7008,PHOTON.BO,Photon Capital Advisors Ltd.
7009,VYSLIPH.BO,VYSALI PHARMACEUTICALS LTD.
7010,PHYTO.BO,Phyto Chem (India) Limited
7011,PIRPHYTO.BO,PIRAMAL PHYTOCARE LIMITED
7012,SUNPHARMA4.BO,SUNPHARMA4.BO
7013,AUROPHARMA.BO,AUROBINDO PHARMA LTD.
7014,PIXTRANS.BO,Pix Transmissions Ltd.
7015,PIONRINV.BO,Pioneer Investcorp Limited
7016,PIIND.NS,PI Industries Limited
7017,PIDILITIND.BO,Pidilite Industries Limited
7018,PILANIINVS.NS,Pilani Investment and Industries Corporation Limited
7019,PODARPIGQ.BO,Poddar Pigments Limited
7020,AUTOPINS.BO,AUTO PINS (INDIA) LTD.
7021,PILANIINVS-EQ.NS,PILANI INVESTMENT INR10.00
7022,PINKCHM.BO,PINKY CHEMICALS LTD.
7023,PODDARBBPH.BO,PODDAR PIG*
7024,PIDILITIND-EQ.NS,PIDILITE INDUSTRIE INR1(POST SU
7025,TEXMOPIPES.BO,Texmo Pipes and Products Limited
7026,SRIPIPES.BO,Srikalahasthi Pipes Limited
7027,SRIPIPES.NS,Srikalahasthi Pipes Limited
7028,PREMPIPES.BO,PREMIER PIPES LTD.
7029,PIIND.BO,P.I.INDUSTRIES LTD.
7030,ULTRAMAR.BO,Ultramarine & Pigments Ltd.
7031,PIDILITIND.NS,Pidilite Industries Limited
7032,PIYUSHT.BO,PIYUSH STEELS LTD.
7033,PITHP.BO,Pithampur Poly Products Ltd
7034,TEXMOPIPES.NS,Texmo Pipes and Products Limited
7035,SRIPIPES-EQ.NS,SRIKALAHASTHI PIPE INR10
7036,PINCON.BO,Pincon Spirit Limited
7037,PKTEA-BE.NS,The P K Tea Prod Co Ltd
7038,SKIPLAS.BO,SKIP PLASTICS LTD.
7039,SANDPLAST.BO,Sand Plast India Ltd
7040,PROMACT.BO,Promact Plastics Limited
7041,PRIMAPLA.BO,Prima Plastics Ltd.
7042,PLASTIBLEN.NS,Plastiblends India Ltd.
7043,TAINWALCHM.BO,TAINWALA CHEMICALS & PLASTICS
7044,PMTELELIN.BO,PM Telelinnks Ltd
7045,PNCINFRA.NS,PNC Infratech Limited
7046,PNEUMATIC.NS,Pneumatic Holdings Limited
7047,PNCINFRA-EQ.NS,PNC INFRATECH LTD INR2
7048,PNCINFRA.BO,PNC Infratech Limited
7049,POLYPLEX.BO,Polyplex Corporation Limited
7050,POLYCON.BO,Polycon International Ltd.
7051,POLARIS.NS,Polaris Consulting & Services Limited
7052,POLARIS.BO,Polaris Consulting & Services Limited
7053,SWADPOL.BO,Swadeshi Polytex Ltd.
7054,TIJARIA.BO,TIJARIA POLYPIPES LTD.
7055,ADANIPOWER6.BO,ADANIPOWER6.BO
7056,RTSPOWR.BO,RTS Power Corporation Ltd.
7057,STARLIT.BO,Starlit Power Systems Limited
7058,PONNIERODE.NS,Ponni Sugars (Erode) Limited
7059,STERPOW.BO,STERLING POWERGENSYS LTD
7060,TIJARIA-BE.NS,TIJARIA POLYPIPES LTD INR10
7061,PREMIERPOL.NS,Premier Polyfilm Ltd.
7062,DELTAPO.BO,DELTA POLYSTERS LTD.
7063,POLSON.BO,Polson Ltd.
7064,POLYMED.BO,POLY MEDICURE LTD.
7065,SEPOWER-EQ.NS,S.E. POWER LIMITED
7066,BRIPORT.BO,Brilliant Portfolios Ltd.
7067,POCHIRAJU.NS,Pochiraju Industries Limited
7068,RAMGOPOLY.BO,RAMGOPAL POLYTEX LTD.
7069,TORNTPOWER6.BO,TORNTPOWER6.BO
7070,POLYTEX.BO,POLYTEX INDIA LTD.
7071,RTNPOWER-EQ.NS,RATTANINDIA POWER INR10
7072,PREMIERPOL-BE.NS,PREMIER POLYFILM L INR5
7073,POLYPLEX.NS,Polyplex Corporation Limited
7074,SOUTHPO.BO,SOUTH POLE SECURITIES LTD.
7075,POLYMAC.BO,POLYMAC THERMOFORMERS LTD
7076,POCHIRAJU.BO,Pochiraju Industries Ltd.
7077,HONDAPOWER.NS,Honda Siel Power Products Limited
7078,PONNIERODE.BO,PONNI SUGARS (ERODE) LTD.
7079,POLYCHMP.BO,"Polymechplast Machines, Ltd."
7080,RPOWER.NS,Reliance Power Limited
7081,VARDMNPOLY.NS,Vardhman Polytex Limited
7082,POKARNA.BO,Pokarna Ltd.
7083,VIRPOLY.BO,VIRGO POLYMERS (INDIA) LTD.
7084,MAHAPOL.BO,Maharashtra Polybutenes Ltd.
7085,VENUSPOWR.BO,VENUS POWER VENTURES (INDIA) L
7086,VALLABH.BO,VALLABH POLY-PLAST INTERNATION
7087,SURYACHAKRA.BO,Suryachakra Power Corporation Limited
7088,TORNTPOWER.NS,Torrent Power Limited
7089,RTNPOWER.BO,RATTANINDIA POWER LTD.
7090,S&SPOWER.BO,S&S POWER SWITCHGEAR LTD.
7091,RTNPOWER.NS,RattanIndia Power Limited
7092,SEPOWER.BO,S.E. POWER LTD.
7093,PREMIERPOL.BO,PREMIER POLYFILM LTD.
7094,TORNTPOWER.BO,TORRENT POWER LTD.
7095,SEPOWER.NS,S. E. Power Limited
7096,POLARIND.BO,POLAR INDUSTRIES LTD.
7097,RAJPOLY.BO,RAJASTHAN POLYESTERS LTD.
7098,POEL.BO,POCL ENTERPRISES LTD
7099,VIKASHMET.BO,VIKASH METAL & POWER LTD.
7100,VIVIDHA-EQ.NS,VISAGAR POLYTEX INR1
7101,MIDPOLY.BO,MIDLAND POLYMERS LTD.
7102,POWERMECH.NS,Power Mech Projects Limited
7103,INDPOLYS.BO,INDIA POLYSPIN LTD.
7104,MIDEASTP.BO,Mideast Portfolio Management Limited
7105,VIKASHMET.NS,VIKASHMET.NS
7106,SPYL.BO,SHEKHAWATI POLY-YARN LTD.
7107,TDPOWERSYS.BO,T D POWER SYSTEMS LTD.
7108,VARDWIR.BO,VARDHAMAN WIRES & POLYMERS LTD
7109,SPYL-BE.NS,SHEKHAWATI POLY INR1
7110,VAKPOWINF.BO,IND RENEWABLE ENERGY LTD
7111,VIVIDHA.NS,Visagar Polytex Limited
7112,SPYL.NS,Shekhawati Poly-Yarn Limited
7113,SANGHIPOLY.BO,SANGHI POLYESTERS LTD.
7114,CAREERP.BO,CAREER POINT LTD.
7115,POLYMED-EQ.NS,POLY MEDICURE LIMITED
7116,CAREERP.NS,Career Point Limited
7117,RPOWER4.BO,RPOWER4.BO
7118,HONDAPOWER.BO,HONDA SIEL POWER PRODUCTS LTD.
7119,VARDMNPOLY.BO,VARDHMAN POLYTEX LTD.
7120,VENTRON.BO,VENTRON POLYMERS LTD.
7121,USHMAPL.BO,USHMA POLYMERS LTD.
7122,ADVPOWER.BO,ADVANCE POWERINFRA TECH LIMITE
7123,POLYCHEM.BO,Polychem Ltd.
7124,COMPUPN.BO,Computer Point Ltd.
7125,VINAYAKPOL.BO,VINAYAK POLYCON INTERNATIONAL
7126,TATAPOWER.NS,The Tata Power Company Limited
7127,POWERGRID-IL.NS,POWER GRID CORP INR10
7128,RATHIST.BO,Rathi Steel and Power Ltd
7129,TDPOWERSYS.NS,TD Power Systems Limited
7130,POLYLINK.BO,Polylink Polymers ( India ) Limited
7131,POTENTIAL.BO,BEST STEEL LOGISTICS LTD
7132,INDPLYF.BO,INDPLYF.BO
7133,TOPCAPP.BO,TOP CASSE PP
7134,SREIFPP.BO,SREI PP2.5PD
7135,STNPP.BO,SOFT TECH PP
7136,VKSPP.BO,V K SOFT PP
7137,SEQPP.BO,SEQ SOFT PP
7138,SHALPRO.BO,Shalimar Productions Limited
7139,PRISMINFO.BO,Prism Informatics Ltd.
7140,PRICOL.NS,Pricol Limited prior to merger with Pricol Pune Limited
7141,PRICOL.BO,Pricol Ltd.
7142,PREMIER.NS,Premier Limited
7143,PREMIER.BO,Premier Ltd.
7144,CONTROLPR.BO,Control Print Ltd
7145,STIPROD.BO,STI PRODUCTS INDIA LTD.
7146,SADBHIN.BO,Sadbhav Infrastructure Project
7147,INTEGFD.BO,Integrated Proteins Ltd.
7148,PRAJIND6.BO,PRAJIND6.BO
7149,PRESISH.BO,PRESISH.BO
7150,PURVA.NS,Puravankara Limited
7151,PRIMEURB.BO,PRIME URBAN DEVELOPMENT INDIA
7152,CHANDRAP.BO,Chandra Prabhu International Ltd.
7153,PRSNTIN.BO,PRASHANT INDIA LTD.
7154,SIMPLEX.NS,Simplex Projects Limited
7155,PRECISION.BO,Precision Containeurs Limited
7156,SAGARPROD.BO,SAGAR PRODUCTIONS LIMITED
7157,PURVA6.BO,PURVA6.BO
7158,PURVA.BO,Puravankara Projects Limited
7159,PRIMAIN.BO,PRIMA INDUSTRIES LTD.
7160,INHOUPROD.BO,In House Productions Limited
7161,RPPINFRA.BO,RPP INFRA PROJECTS LTD.
7162,INLANPR.BO,INLAND PRINTERS LTD.
7163,VKSPL.NS,VKS Projects Limited
7164,PRIMIND.BO,Prime Industries Ltd.
7165,PRESSURS.BO,Pressure Sensitive Systems (India) Ltd.
7166,TTKPRESTIG.NS,TTK Prestige Limited
7167,PRIYALT.BO,Priya Ltd.
7168,PRAKASHSTL.NS,Prakash Steelage Limited
7169,PRECWIRE.BO,Precision Wires India Ltd.
7170,ROCPROJ.BO,ROCKLINE PROJECT LTD.
7171,PRATIBHA.NS,Pratibha Industries Limited
7172,SATRAPROP.BO,Satra Properties India Ltd
7173,ENEPRO.BO,ENERGY PRODUCTS (INDIA) LTD.
7174,TENTIMETAL.BO,Tentiwala Metal Products Limit
7175,INGERMS.BO,INGERMS.BO
7176,RASOYPR.NS,Rasoya Proteins Limited
7177,PREMSYN.BO,Premier Synthetics Ltd.
7178,PREMIND.BO,PREMIND.BO
7179,PRMRPRT.BO,PREMIER PROTEINS LTD.
7180,PROVOGE.NS,Provogue (India) Limited
7181,SHSAINA.BO,SHRI SAINATH PROTEINS LTD.
7182,INVPRECQ.BO,Investment & Precision Castings Ltd
7183,PRISMER.BO,PRISMER.BO
7184,UPMINRL.BO,U.P.MINERAL PRODUCTS LTD.
7185,PRESYNT.BO,PREMIER SYNT
7186,SRDAPRT.BO,Sarda Proteins Ltd.
7187,TRANOCE.BO,TRANSOCEANIC PROPERTIES LTD.
7188,SHAKTIPR.BO,Shakti Press Limited
7189,PRESOFI.BO,PREM SOMANI FINANCIAL SERVICES
7190,PRAKASHCON.NS,Prakash Constrowell Limited
7191,PRAVEEN.BO,PRAVEEN PROPERTIES LTD.
7192,PROZONINTU.BO,PROZONINTU
7193,SAGRSOY-B.BO,SAGAR SOYA PRODUCTS LTD.
7194,PRECAM.BO,Precision Camshafts Limited
7195,PREMINT.BO,PREMIUM INTERNATIONAL FINANCE
7196,PRITHVISOF-EQ.NS,PRITHVI SOFTECH LTD INR10
7197,PSL.NS,PSL Limited
7198,PSL-BE.NS,PSL LIMITED
7199,PSL.BO,PSL LTD.
7200,PSL-EQ.NS,PSL LIMITED
7201,PSTL.BO,PYRAMID SAIMIRA THEATRE LTD.
7202,PSB.BO,PUNJAB & SIND BANK
7203,PSB.NS,Punjab & Sind Bank
7204,PTCIL.BO,PTC Industries Ltd.
7205,PTC.NS,PTC India Limited
7206,PTC.BO,PTC India Limited
7207,PTL.NS,PTL Enterprises Limited
7208,PTC6.BO,PTC INDIA LTD
7209,PURSHOTTAM.BO,PURSHOTTAM INVESTOFIN LTD
7210,PUNITCO.BO,Punit Commercials Ltd.
7211,PURVA-EQ.NS,PURAVANKARA PROJECTS LIMITED
7212,PUNEETRE.BO,Rishiroop Limited
7213,PUSHPIN.BO,PUSHPSONS INDUSTRIES LTD.
7214,PULSRIN.BO,PULSAR INTERNATIONAL LTD.
7215,PUNCTRD.BO,PUNCTUAL TRADING LTD.
7216,PUNWOOLC.BO,Punjab Woolcombers Limited
7217,PUNJCOMMU.BO,Punjab Communications Ltd.
7218,SHAKTIPUMP.NS,Shakti Pumps (India) Limited
7219,RAMAPULP.BO,Rama Pulp and Papers Limited
7220,SHAKTIPUMP.BO,SHAKTI PUMPS (INDIA) LTD.
7221,ROTO.BO,Roto Pumps Limited
7222,PUNSUMI.BO,PUNSUMI INDIA LTD.
7223,PUROHITCON.BO,Purohit Construction Limited
7224,PVR.NS,PVR Limited
7225,PVVINFRA.BO,PVV Infra Limited
7226,PVP.NS,PVP Ventures Limited
7227,PVR.BO,PVR Limited
7228,PVRBBPH.BO,PVR LTD*
7229,PWASML.BO,Prakash Woollen & Synthetic Mi
7230,PYXISFIN.BO,Pyxis Finvest Limited
7231,RASOI.BO,Rasoi Ltd.
7232,RANASUG.NS,Rana Sugars Limited
7233,RAMMA.BO,Rammaica (India) Ltd.
7234,RAMKY.NS,Ramky Infrastructure Limited
7235,RAMCOSYS.BO,Ramco Systems Limited
7236,RAMCOIND.BO,Ramco Industries Limited
7237,RAJVIR.NS,Rajvir Industries Limited
7238,RAJVIR.BO,Rajvir Industries Ltd
7239,INGERRAND.NS,Ingersoll-Rand (India) Limited
7240,RAMASTEEL.NS,Rama Steel Tubes Limited
7241,RAJRAYON.NS,Raj Rayon Industries Limited
7242,RANSISOF.BO,RANSI SOFTWARE (INDIA) LTD.
7243,INRADIA.BO,INDIA RADIATORS LTD.
7244,RANDER.BO,Rander Corporation Ltd.
7245,INDORAMA.BO,INDO RAMA SYNTHETICS (INDIA) L
7246,RAINBOWDQ.BO,Rainbow Denim Ltd.
7247,RADIXIND.BO,RADIX INDUSTRIES (INDIA) LIMIT
7248,RAYMOND.NS,Raymond Limited
7249,RAMSARUP.NS,Ramsarup Industries Limited
7250,RML.BO,RANE (MADRAS) LTD.
7251,RASSIREF.BO,Raasi Refractories Ltd.
7252,RAGHUTOB.BO,R T C L Limited
7253,RAP.BO,Rap Media Ltd.
7254,RAMAVISION.BO,RAMA VISION LTD.
7255,RAPIDIN.BO,RAPID INVESTMENTS LTD.
7256,RCL.BO,Radhagobind Commercial Limited
7257,RAYMOND6.BO,RAYMOND6.BO
7258,INDORAMA.NS,Indo Rama Synthetics (India) Limited
7259,RAMKY-EQ.NS,RAMKY INFRASTRUCTURE LIMITED
7260,RANEENGINE.BO,RANE ENGINE VALVE LTD.
7261,RAJKSYN.BO,Rajkamal Synthetics Ltd.
7262,RAINCOBBPH.BO,RAIN
7263,RAIN-EQ.NS,RAIN INDUSTRIES LT INR2
7264,RAMSARUP-BE.NS,RAMSARUP INDUSTRIE INR10
7265,RAMINFO.BO,Raminfo Limited
7266,RALLIS.NS,Rallis India Limited
7267,RATNAMANI.BO,RATNAMANI METALS & TUBES LTD.
7268,RAJPALAYAM.BO,RAJAPALAYAM MILLS LTD.
7269,BARODARY.BO,BARODA RAYON CORPORATION LTD.
7270,RANEHOLDIN.BO,RANE HOLDINGS LTD.
7271,RAMSTEL.BO,RAMS TRANSFORMERS LTD.
7272,RASANDIK.BO,Rasandik Engineering Industries India Ltd.
7273,RAASIENT.BO,Anjani Foods Limited
7274,SRANGMARK.BO,Shree Rang Mark Travels Limited
7275,RAYMOND.BO,Raymond Limited
7276,RTNINFRA.BO,RATTANINDIA INFRASTRUCTURE LTD
7277,RAJMALL.BO,RAJESH MALLEABLES LTD.
7278,RAJRAYON.BO,RAJ RAYON INDUSTRIES LIMITED
7279,RANCC.BO,RANE COMPUTERS CONSULTANCY LTD
7280,RADAAN-BE.NS,RADAAN MEDIAWORKS (I) LTD
7281,RAYALEMA.BO,Royale Manor Hotels & Industries Ltd.
7282,RAGHUSYN.BO,Raghuvir Synthetics Ltd.
7283,RALEGRA.BO,Ravileela Granites Ltd.
7284,RAMCOIND.NS,Ramco Industries Limited
7285,INDORAMA-EQ.NS,INDO RAMA SYNTHETICS (INDIA) LI
7286,RAVISPN.BO,RAVI SPINNING LTD.
7287,SHIVALIK.BO,Shivalik Rasayan Ltd.
7288,RBL.BO,RANE BRAKE LINING LTD.
7289,RAGHAVIN.BO,RAGHAV INDUSTRIES LTD.
7290,RANEENGINE.NS,Rane Engine Valve Limited
7291,RAJLXIN.BO,RAJLAXMI INDUSTRIES LTD.
7292,RADRO.BO,RADIANT ROTOGRAVURE LTD.
7293,RANASUG.BO,Rana Sugars Ltd.
7294,$SHRAM89.BO,SHREE RAM 19
7295,RAJSREESUG.BO,RAJSHREE SUGARS & CHEMICALS LT
7296,RAJSREESUG-EQ.NS,RAJSHREE SUG &CHEM INR10
7297,RAIN6.BO,RAIN6.BO
7298,RANKLIN.BO,Ranklin Solutions Ltd.
7299,RALLIS.BO,Rallis India Limited
7300,RAMASTEEL-EQ.NS,RAMA STEEL TUBES INR5
7301,RAINBRE.BO,RAINBRE.BO
7302,RANJITSE.BO,RANJIT SECURITIES LTD.
7303,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited
7304,RAJMINC.BO,RAJENDRA MINING SPARES CO.LTD.
7305,RTNINFRA-EQ.NS,RATTANINDIA INFRAS INR2
7306,RAJSOLV.BO,RAJESH SOLVEX LTD.
7307,RAMKY.BO,RAMKY INFRASTRUCTURE LTD.
7308,RASOYPR-EQ.NS,RASOYA PROTEINS LI INR1
7309,RAMASTEEL.BO,Rama Steel Tubes Limited
7310,RAMASTEEL-BE.NS,Rama Steel Tubes Limited
7311,RAJKOTINV.BO,Rajkot Investment Trust Limite
7312,RANKLIN.NS,Ranklin Solutions Ltd.
7313,RAJSAN.BO,RAJSANKET REALTY LIMITED
7314,VRL.BO,VASUNDHARA RASAYANS LTD
7315,RAMSARUP.BO,Ramsarup Industries Ltd.
7316,RAJABAH.BO,RAJA BAHADUR INTERNATIONAL LTD
7317,SRMCL.BO,Sri Ramakrishna Mills (Coimbatore) Limited
7318,RAMSONS.BO,Ramsons Projects Limited
7319,RTNINFRA.NS,RattanIndia Infrastructure Limited
7320,RATVA.BO,RATTAN VANASPATI LTD.
7321,SHREERAM.BO,"Shree Ram Urban Infrastructure, Ltd."
7322,RAJOOENG.BO,Rajoo Engineers Ltd.
7323,DESHRAK.BO,Desh Rakshak Aushdhalaya Limited
7324,RDBRL.BO,RDB RASAYANS LTD.
7325,RAAJMEDI.BO,RAAJ MEDISAFE INDIA LTD.
7326,RAGHUNAT.BO,Raghunath International Ltd.
7327,RBL-EQ.NS,RANE BRAKE LINING LIMITED
7328,RANEHOLDIN.NS,Rane Holdings Limited
7329,RASOYPR.BO,Rasoya Proteins Limited
7330,RML.NS,Rane (Madras) Limited
7331,RAHME.BO,Rahul Merchandising Limited
7332,RAJPACK.BO,Raj Packaging Industries Ltd.
7333,PRATRAJ.BO,PARTAP RAJASTHAN SPECIAL STEEL
7334,RAIN.NS,Rain Industries Limited
7335,RADAAN.BO,RADAAN MEDIAWORKS (I) LTD.
7336,RAMCOSYS.NS,Ramco Systems Limited
7337,RMCL.NS,Radha Madhav Corporation Limited
7338,RBGUPTA.BO,R.B.GUPTA FINANCIALS LTD.
7339,RCOM.NS,Reliance Communications Limited
7340,RCRL.BO,RCL RETAIL LTD.
7341,RCIIND.BO,RCI INDUSTRIES & TECHNOLOGIES
7342,RCOM.BO,Reliance Communications Ltd.
7343,RDBRIL.BO,RDB REALTY & INFRASTRUCTURE LT
7344,RDEL.NS,Reliance Defence and Engineering Limited
7345,RDEL.BO,Reliance Defence and Engineeri
7346,RDEVCAB.BO,Rishabhdev Technocable Limited
7347,RIIL.NS,Reliance Industrial Infrastructure Limited
7348,RESONANCE.BO,Resonance Specialties Limited
7349,RELINFRA.BO,Reliance Infrastructure Ltd
7350,RELICTEC.BO,Relic Technologies Ltd.
7351,REGALIAA.BO,Regaliaa Realty Ltd.
7352,REFEX.BO,Refex Industries Limited
7353,REDINGTON.NS,Redington (India) Limited
7354,INDOCO.BO,Indoco Remedies Limited
7355,RGCEL.BO,Real Growth Commercial Enterpr
7356,RHNISTR.BO,ROHINI STRIPS LTD.
7357,RHUTUDY.BO,RHUTU UDYOG (INDIA) LTD.
7358,RITESHIN.BO,Ritesh International Ltd.
7359,RIBATEX.BO,Riba Textiles Limited
7360,RISAINTL.BO,RISA INTERNATIONAL LTD.
7361,RIR.BO,Ruttonsha International Rectifier Ltd.
7362,RICOHQ.BO,Ricoh India Limited
7363,RICOAUTO.BO,Rico Auto Industries Limited
7364,RISHIRUB.BO,Rishiroop Rubber (International) Ltd.
7365,RISHIROOP.BO,Rishiroop Limited
7366,RICHAIND.BO,Richa Industries Ltd
7367,RIDHISYN.BO,RIDHI SYNTHETICS LTD.
7368,RISHITECH.BO,RISHI TECHTEX LTD.
7369,RIIL.BO,Reliance Industrial Infrastructure Limited
7370,RIIL-EQ.NS,RELIANCE INDUSTRIAL INFRASTRUCT
7371,RIGASUG.BO,Riga Sugar Co. Ltd.
7372,RICOAUTO.NS,Rico Auto Industries Limited
